"SUL"	"Reuse"	"DeltaY"	"Method"	"N"	"TQ_Symbols_Diff"	"sd"	"se"	"ci"
"srv_102"	"srv_100h"	2	"DL*M+"	500	1754.984	469.249039494097	20.9854550137057	41.2307402486775
"srv_102"	"srv_100h"	2	"DL*M"	500	1694.184	409.887621022806	18.3307316748533	36.0149272798933
"srv_102"	"srv_100m"	0	"∂L*M"	500	-164.292	118.675163048758	5.30731463635788	10.4274370532715
"srv_102"	"srv_100m"	0	"Adp"	500	0	0	0	0
"srv_102"	"srv_100m"	0	"DL*M+"	500	1008.91	469.14586386663	20.9808408593729	41.2216746840454
"srv_102"	"srv_100m"	0	"DL*M"	500	953.284	412.100717478984	18.4297043571889	36.2093818177829
"srv_102"	"srv_101"	2	"∂L*M"	500	-170.142	118.202934411151	5.28619592966564	10.3859445095336
"srv_102"	"srv_101"	2	"Adp"	500	0	0	0	0
"srv_102"	"srv_101"	2	"DL*M+"	500	2444.904	495.714078556741	22.1690075411309	43.5561006850875
"srv_102"	"srv_101"	2	"DL*M"	500	2384.528	436.724147693205	19.5308976331533	38.3729286122282
"srv_102"	"srv_101h"	0	"∂L*M"	500	-181.95	118.604441430556	5.3041518694423	10.4212230721556
"srv_102"	"srv_101h"	0	"Adp"	500	0	0	0	0
"srv_102"	"srv_101h"	0	"DL*M+"	500	1067.024	467.275323422669	20.8971877476257	41.0573189567481
"srv_102"	"srv_101h"	0	"DL*M"	500	1004.212	410.412939144509	18.3542246154521	36.0610845507685
"srv_102"	"srv_101k"	0	"∂L*M"	500	-173.922	117.823191796225	5.26921332364711	10.3525782843534
"srv_102"	"srv_101k"	0	"Adp"	500	0	0	0	0
"srv_102"	"srv_101k"	0	"DL*M+"	500	670.222	445.138424706631	19.907195540824	39.1122521711959
"srv_102"	"srv_101k"	0	"DL*M"	500	610.688	387.879826977832	17.3465132044658	34.0812043239699
"srv_110pre1"	"null"	0	"L*M"	73	0	0	0	0
"srv_110pre1"	"srv_097"	13	"∂L*M"	500	-83.438	181.545475502285	8.11896048461263	15.9515602883861
"srv_110pre1"	"srv_097"	13	"Adp"	500	182	0	0	0
"srv_110pre1"	"srv_097"	13	"DL*M+"	500	4962.364	692.725608767342	30.979631019174	60.866591585325
"srv_110pre1"	"srv_097"	13	"DL*M"	500	4777.062	501.418962653205	22.4241377139999	44.0573624342511
"srv_110pre1"	"srv_097c"	12	"∂L*M"	500	86.952	36.4522596070658	1.63019460829738	3.20289125995152
"srv_110pre1"	"srv_097c"	12	"Adp"	500	182	0	0	0
"srv_110pre1"	"srv_097c"	12	"DL*M+"	500	3204.48	47.2289184873311	2.11214144482938	4.14978637457948
"srv_110pre1"	"srv_097c"	12	"DL*M"	500	3204.48	47.2289184873311	2.11214144482938	4.14978637457948
"srv_110pre1"	"srv_097e"	11	"∂L*M"	500	85.644	34.9394733445596	1.56254074992954	3.06996973600252
"srv_110pre1"	"srv_097e"	11	"Adp"	500	182	0	0	0
"srv_110pre1"	"srv_097e"	11	"DL*M+"	500	3201.51	42.21960314569	1.88811805233654	3.70964103108002
"srv_110pre1"	"srv_097e"	11	"DL*M"	500	3201.51	42.21960314569	1.88811805233654	3.70964103108002
"srv_110pre1"	"srv_098f"	8	"∂L*M"	500	91.094	40.5974070960924	1.8155712395419	3.56710617575992
"srv_110pre1"	"srv_098f"	8	"Adp"	500	182	0	0	0
"srv_110pre1"	"srv_098f"	8	"DL*M+"	500	3198.32	41.2371021920114	1.84417927392886	3.62331322173837
"srv_110pre1"	"srv_098f"	8	"DL*M"	500	3198.32	41.2371021920114	1.84417927392886	3.62331322173837
"srv_110pre1"	"srv_098l"	6	"∂L*M"	500	-69.552	31.731704936804	1.41908498561319	2.78811797954357
"srv_110pre1"	"srv_098l"	6	"Adp"	500	0	0	0	0
"srv_110pre1"	"srv_098l"	6	"DL*M+"	500	1290.954	27.8451897674692	1.24527474332885	2.44662788807285
"srv_110pre1"	"srv_098l"	6	"DL*M"	500	1290.954	27.8451897674692	1.24527474332885	2.44662788807285
"srv_110pre1"	"srv_098m"	5	"∂L*M"	500	-69.552	31.731704936804	1.41908498561319	2.78811797954357
"srv_110pre1"	"srv_098m"	5	"Adp"	500	0	0	0	0
"srv_110pre1"	"srv_098m"	5	"DL*M+"	500	944.328	27.3100731634389	1.22134360127884	2.39960966992729
"srv_110pre1"	"srv_098m"	5	"DL*M"	500	944.328	27.3100731634389	1.22134360127884	2.39960966992729
"srv_110pre1"	"srv_098s"	3	"∂L*M"	500	-73.584	27.7125768891251	1.23934411511547	2.43497580851499
"srv_110pre1"	"srv_098s"	3	"Adp"	500	0	0	0	0
"srv_110pre1"	"srv_098s"	3	"DL*M+"	500	951.286	32.3353576555049	1.44608115588954	2.84115814872963
"srv_110pre1"	"srv_098s"	3	"DL*M"	500	951.286	32.3353576555049	1.44608115588954	2.84115814872963
"srv_110pre1"	"srv_098u"	3	"∂L*M"	500	-198.632	122.38714721574	5.47331961493338	10.753591913729
"srv_110pre1"	"srv_098u"	3	"Adp"	500	0	0	0	0
"srv_110pre1"	"srv_098u"	3	"DL*M+"	500	1911.272	484.119308668898	21.6504736680772	42.5373219444763
"srv_110pre1"	"srv_098u"	3	"DL*M"	500	1773.996	346.361956909804	15.4897776094035	30.433221329058
"srv_110pre1"	"srv_098za"	1	"∂L*M"	500	-195.916	121.554135098396	5.43606618052412	10.6803989962299
"srv_110pre1"	"srv_098za"	1	"Adp"	500	0	0	0	0
"srv_110pre1"	"srv_098za"	1	"DL*M+"	500	1188.442	471.289505752531	21.0767074388987	41.4100265704532
"srv_110pre1"	"srv_098za"	1	"DL*M"	500	1056.892	340.997993541309	15.249893874988	29.9619147056321
"srv_110pre1"	"srv_100"	5	"∂L*M"	500	-70.896	30.5103744634477	1.36446542638485	2.68080532620487
"srv_110pre1"	"srv_100"	5	"Adp"	500	0	0	0	0
"srv_110pre1"	"srv_100"	5	"DL*M+"	500	947.072	30.4110585307701	1.36002388285054	2.67207889508164
"srv_110pre1"	"srv_100"	5	"DL*M"	500	947.072	30.4110585307701	1.36002388285054	2.67207889508164
"srv_110pre1"	"srv_100f"	3	"∂L*M"	500	-72.408	29.0006139109921	1.29694688188409	2.5481496573875
"srv_110pre1"	"srv_100f"	3	"Adp"	500	0	0	0	0
"srv_110pre1"	"srv_100f"	3	"DL*M+"	500	948.738	30.3532534663417	1.35743876178042	2.66699983173593
"srv_110pre1"	"srv_100f"	3	"DL*M"	500	948.738	30.3532534663417	1.35743876178042	2.66699983173593
"srv_110pre1"	"srv_100h"	3	"∂L*M"	500	-192.976	121.045244956807	5.41330792153066	10.6356851758978
"srv_110pre1"	"srv_100h"	3	"Adp"	500	0	0	0	0
"srv_110pre1"	"srv_100h"	3	"DL*M+"	500	1916.68	493.65164386537	22.0767726577497	43.3748840988342
"srv_110pre1"	"srv_100h"	3	"DL*M"	500	1773.592	344.158905508024	15.3912541555574	30.239649403585
"srv_110pre1"	"srv_100m"	1	"∂L*M"	500	-185.388	123.291081744283	5.51374479599398	10.8330164550948
"srv_110pre1"	"srv_100m"	1	"Adp"	500	0	0	0	0
"srv_110pre1"	"srv_100m"	1	"DL*M+"	500	1162.03	479.655367574769	21.4508401533966	42.1450961107572
"srv_110pre1"	"srv_100m"	1	"DL*M"	500	1037.22	347.9297887157	15.5598931793089	30.570979450017
"srv_110pre1"	"srv_101"	3	"∂L*M"	500	-191.688	122.365064761754	5.47233205756893	10.7516516307498
"srv_110pre1"	"srv_101"	3	"Adp"	500	0	0	0	0
"srv_110pre1"	"srv_101"	3	"DL*M+"	500	2601.568	510.858365807815	22.8462806564146	44.8867590804112
"srv_110pre1"	"srv_101"	3	"DL*M"	500	2467.276	374.41284938898	16.744251657663	32.8979233619048
"srv_110pre1"	"srv_101h"	1	"∂L*M"	500	-203.84	122.635416134904	5.48442253853241	10.7754061540499
"srv_110pre1"	"srv_101h"	1	"Adp"	500	0	0	0	0
"srv_110pre1"	"srv_101h"	1	"DL*M+"	500	1220.144	477.079571034221	21.3356470301792	41.9187727959322
"srv_110pre1"	"srv_101h"	1	"DL*M"	500	1077.334	344.125510792729	15.3897606984876	30.2367151645858
"srv_110pre1"	"srv_101k"	0	"∂L*M"	500	-195.692	121.78298455307	5.44630063926943	10.7005069381277
"srv_110pre1"	"srv_101k"	0	"Adp"	500	0	0	0	0
"srv_110pre1"	"srv_101k"	0	"DL*M+"	500	823.342	455.484138732925	20.3698699375953	40.0212821569901
"srv_110pre1"	"srv_101k"	0	"DL*M"	500	688.636	322.090751821311	14.4043363199293	28.3006229254366
"srv_110pre1"	"srv_102"	0	"∂L*M"	500	-73.248	28.0916496054452	1.25629676235761	2.46828317280668
"srv_110pre1"	"srv_102"	0	"Adp"	500	0	0	0	0
"srv_110pre1"	"srv_102"	0	"DL*M+"	500	174.468	50.694267857295	2.26711657996989	4.45427057746232
"srv_110pre1"	"srv_102"	0	"DL*M"	500	171.276	41.8365919363624	1.87098927033252	3.6759876096449
