"Control"	"Treatment"	"Delta"	"Measure"	"Wilcox"	"VD"	"VD.magnitude"
"∂L*M"	"DL*M"	1472	"MQ_Symbols_Diff"	3.18454919112593e-170	0	"large"
"∂L*M"	"DL*M"	1746	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1746	"EQ_Symbols_Diff"	0.585725228746077	0.506895	"negligible"
"∂L*M"	"DL*M"	1746	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1081	"TQ_Symbols_Diff"	1.50541620271228e-170	0	"large"
"∂L*M"	"DL*M"	1081	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	1081	"MQ_Symbols_Diff"	1.50541620271228e-170	0	"large"
"∂L*M"	"DL*M"	2340	"TQ_Symbols_Diff"	3.18454919112593e-170	0	"large"
"∂L*M"	"DL*M"	2340	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	2340	"MQ_Symbols_Diff"	3.18454919112593e-170	0	"large"
"∂L*M"	"DL*M"	2614	"TQ_Symbols_Diff"	6.27433385400902e-166	0	"large"
"∂L*M"	"DL*M"	2614	"EQ_Symbols_Diff"	0.577688695748812	0.509792	"negligible"
"∂L*M"	"DL*M"	2614	"MQ_Symbols_Diff"	6.27433385400902e-166	0	"large"
"∂L*M"	"DL*M"	1949	"TQ_Symbols_Diff"	1.50541620271228e-170	0	"large"
"∂L*M"	"DL*M"	1949	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	1949	"MQ_Symbols_Diff"	1.50541620271228e-170	0	"large"
"∂L*M"	"DL*M"	868	"TQ_Symbols_Diff"	3.58194850273122e-170	0	"large"
"∂L*M"	"DL*M"	868	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	868	"MQ_Symbols_Diff"	3.58194850273122e-170	0	"large"
"∂L*M"	"DL*M"	112	"TQ_Symbols_Diff"	2.07709171393531e-186	0	"large"
"∂L*M"	"DL*M"	112	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	112	"MQ_Symbols_Diff"	2.07709171393531e-186	0	"large"
"∂L*M"	"DL*M"	3088	"TQ_Symbols_Diff"	3.99404792029505e-170	0	"large"
"∂L*M"	"DL*M"	3088	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	3088	"MQ_Symbols_Diff"	3.99404792029505e-170	0	"large"
"∂L*M"	"DL*M"	3362	"TQ_Symbols_Diff"	6.27433385400902e-166	0	"large"
"∂L*M"	"DL*M"	3362	"EQ_Symbols_Diff"	0.547826098318097	0.48938	"negligible"
"∂L*M"	"DL*M"	3362	"MQ_Symbols_Diff"	6.27433385400902e-166	0	"large"
"∂L*M"	"DL*M"	2697	"TQ_Symbols_Diff"	1.50541620271228e-170	0	"large"
"∂L*M"	"DL*M"	2697	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	2697	"MQ_Symbols_Diff"	1.50541620271228e-170	0	"large"
"∂L*M"	"DL*M"	1616	"TQ_Symbols_Diff"	4.01003964428671e-170	0	"large"
"∂L*M"	"DL*M"	1616	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	1616	"MQ_Symbols_Diff"	4.01003964428671e-170	0	"large"
"∂L*M"	"DL*M"	860	"TQ_Symbols_Diff"	3.05296346640397e-183	0	"large"
"∂L*M"	"DL*M"	860	"EQ_Symbols_Diff"	8.13497097736607e-08	0.528	"negligible"
"∂L*M"	"DL*M"	860	"MQ_Symbols_Diff"	3.05296346640397e-183	0	"large"
"∂L*M"	"DL*M"	748	"TQ_Symbols_Diff"	6.49725418472361e-151	0.066564	"large"
"∂L*M"	"DL*M"	748	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	748	"MQ_Symbols_Diff"	6.49725418472361e-151	0.066564	"large"
"∂L*M"	"DL*M"	70	"TQ_Symbols_Diff"	1.48800653501681e-284	0.0692675	"large"
"∂L*M"	"DL*M"	70	"EQ_Symbols_Diff"	4.27896676302403e-12	0.5237165	"negligible"
"∂L*M"	"DL*M"	70	"MQ_Symbols_Diff"	1.48800653501681e-284	0.0692675	"large"
"∂L*M"	"DL*M"	2	"TQ_Symbols_Diff"	3.33909678004681e-112	0.210749	"large"
"∂L*M"	"DL*M"	2	"EQ_Symbols_Diff"	4.32813238303562e-143	0.745	"large"
"∂L*M"	"DL*M"	2	"MQ_Symbols_Diff"	3.33909678004681e-112	0.210749	"large"
"∂L*M"	"DL*M"	716	"TQ_Symbols_Diff"	5.44533684425719e-155	0.056784	"large"
"∂L*M"	"DL*M"	716	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	716	"MQ_Symbols_Diff"	5.44533684425719e-155	0.056784	"large"
"∂L*M"	"DL*M"	2228	"TQ_Symbols_Diff"	3.18454919112593e-170	0	"large"
"∂L*M"	"DL*M"	2228	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	2228	"MQ_Symbols_Diff"	3.18454919112593e-170	0	"large"
"∂L*M"	"DL*M"	2502	"TQ_Symbols_Diff"	6.27383371032927e-166	0	"large"
"∂L*M"	"DL*M"	2502	"EQ_Symbols_Diff"	2.93175013525816e-127	0.075904	"large"
"∂L*M"	"DL*M"	2502	"MQ_Symbols_Diff"	6.27383371032927e-166	0	"large"
"∂L*M"	"DL*M"	1837	"TQ_Symbols_Diff"	1.50541620271228e-170	0	"large"
"∂L*M"	"DL*M"	1837	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	1837	"MQ_Symbols_Diff"	1.50541620271228e-170	0	"large"
"∂L*M"	"DL*M"	756	"TQ_Symbols_Diff"	3.58194850273122e-170	0	"large"
"∂L*M"	"DL*M"	756	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	756	"MQ_Symbols_Diff"	3.58194850273122e-170	0	"large"
"∂L*M"	"DL*M"	3018	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	3018	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	3018	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	3292	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	3292	"EQ_Symbols_Diff"	1.3678441038927e-252	0.075904	"large"
"∂L*M"	"DL*M"	3292	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	2627	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	2627	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	2627	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1546	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1546	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	1546	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	790	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	790	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	790	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	678	"TQ_Symbols_Diff"	6.92945584107285e-300	0.066564	"large"
"∂L*M"	"DL*M"	678	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	678	"MQ_Symbols_Diff"	6.92945584107285e-300	0.066564	"large"
"∂L*M"	"DL*M"	646	"TQ_Symbols_Diff"	4.88703075185534e-308	0.056784	"large"
"∂L*M"	"DL*M"	646	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	646	"MQ_Symbols_Diff"	4.88703075185534e-308	0.056784	"large"
"∂L*M"	"DL*M"	0	"TQ_Symbols_Diff"	0	0.22680832	"large"
"∂L*M"	"DL*M"	0	"EQ_Symbols_Diff"	0	0.6942	"medium"
"∂L*M"	"DL*M"	0	"MQ_Symbols_Diff"	0	0.22680832	"large"
"∂L*M"	"DL*M"	3901	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	3901	"EQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	3901	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	4175	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	4175	"EQ_Symbols_Diff"	1.48533409517058e-18	0.41	"small"
"∂L*M"	"DL*M"	4175	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	3510	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	3510	"EQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	3510	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	2429	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	2429	"EQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	2429	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1673	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1673	"EQ_Symbols_Diff"	0	0.029568	"large"
"∂L*M"	"DL*M"	1673	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1561	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1561	"EQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1561	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	883	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	883	"EQ_Symbols_Diff"	0	0.0107205	"large"
"∂L*M"	"DL*M"	883	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	815	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	815	"EQ_Symbols_Diff"	0	0.745	"large"
"∂L*M"	"DL*M"	815	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1529	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1529	"EQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1529	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	813	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	813	"EQ_Symbols_Diff"	4.35241845086909e-217	0.748	"large"
"∂L*M"	"DL*M"	813	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	3086	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	3086	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	3086	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	3360	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	3360	"EQ_Symbols_Diff"	0.395155746669904	0.48938	"negligible"
"∂L*M"	"DL*M"	3360	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	2695	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	2695	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	2695	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1614	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1614	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	1614	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	858	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	858	"EQ_Symbols_Diff"	3.2412834696449e-14	0.528	"negligible"
"∂L*M"	"DL*M"	858	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	746	"TQ_Symbols_Diff"	6.92945584107285e-300	0.066564	"large"
"∂L*M"	"DL*M"	746	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	746	"MQ_Symbols_Diff"	6.92945584107285e-300	0.066564	"large"
"∂L*M"	"DL*M"	68	"TQ_Symbols_Diff"	0	0.0641195	"large"
"∂L*M"	"DL*M"	68	"EQ_Symbols_Diff"	1.14209965914774e-22	0.5237165	"negligible"
"∂L*M"	"DL*M"	68	"MQ_Symbols_Diff"	0	0.0641195	"large"
"∂L*M"	"DL*M"	714	"TQ_Symbols_Diff"	4.88703075185534e-308	0.056784	"large"
"∂L*M"	"DL*M"	714	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	714	"MQ_Symbols_Diff"	4.88703075185534e-308	0.056784	"large"
"∂L*M"	"DL*M"	4132	"TQ_Symbols_Diff"	5.01627258102149e-183	0	"large"
"∂L*M"	"DL*M"	4132	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	4132	"MQ_Symbols_Diff"	5.01627258102149e-183	0	"large"
"∂L*M"	"DL*M"	4406	"TQ_Symbols_Diff"	2.9510614151005e-168	0	"large"
"∂L*M"	"DL*M"	4406	"EQ_Symbols_Diff"	1.80093508271423e-12	0.618098	"small"
"∂L*M"	"DL*M"	4406	"MQ_Symbols_Diff"	2.9510614151005e-168	0	"large"
"∂L*M"	"DL*M"	3741	"TQ_Symbols_Diff"	1.15008359581927e-184	0	"large"
"∂L*M"	"DL*M"	3741	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	3741	"MQ_Symbols_Diff"	1.15008359581927e-184	0	"large"
"∂L*M"	"DL*M"	2660	"TQ_Symbols_Diff"	6.95092953135324e-182	0	"large"
"∂L*M"	"DL*M"	2660	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	2660	"MQ_Symbols_Diff"	6.95092953135324e-182	0	"large"
"∂L*M"	"DL*M"	1904	"TQ_Symbols_Diff"	2.07709171393531e-186	0	"large"
"∂L*M"	"DL*M"	1904	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	1904	"MQ_Symbols_Diff"	2.07709171393531e-186	0	"large"
"∂L*M"	"DL*M"	1792	"TQ_Symbols_Diff"	2.17510418780372e-189	0	"large"
"∂L*M"	"DL*M"	1792	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	1792	"MQ_Symbols_Diff"	2.17510418780372e-189	0	"large"
"∂L*M"	"DL*M"	1114	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1114	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	1114	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1046	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1046	"EQ_Symbols_Diff"	1.20762060024832e-27	0.63005	"small"
"∂L*M"	"DL*M"	1046	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	231	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	231	"EQ_Symbols_Diff"	2.68554860194419e-42	0.633128	"small"
"∂L*M"	"DL*M"	231	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1760	"TQ_Symbols_Diff"	2.60247140881699e-188	0	"large"
"∂L*M"	"DL*M"	1760	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M"	1760	"MQ_Symbols_Diff"	2.60247140881699e-188	0	"large"
"∂L*M"	"DL*M"	1044	"TQ_Symbols_Diff"	1.2300869657774e-168	0	"large"
"∂L*M"	"DL*M"	1044	"EQ_Symbols_Diff"	4.99193943724746e-14	0.627008	"small"
"∂L*M"	"DL*M"	1044	"MQ_Symbols_Diff"	1.2300869657774e-168	0	"large"
"∂L*M"	"DL*M"	14	"TQ_Symbols_Diff"	1.37708535757033e-169	0	"large"
"∂L*M"	"DL*M"	14	"EQ_Symbols_Diff"	2.36008709881372e-15	0.634162	"small"
"∂L*M"	"DL*M"	14	"MQ_Symbols_Diff"	1.37708535757033e-169	0	"large"
"∂L*M"	"DL*M"	4454	"TQ_Symbols_Diff"	5.01627258102149e-183	0	"large"
"∂L*M"	"DL*M"	4454	"EQ_Symbols_Diff"	5.04452197808204e-138	0.885	"large"
"∂L*M"	"DL*M"	4454	"MQ_Symbols_Diff"	5.01627258102149e-183	0	"large"
"∂L*M"	"DL*M"	4728	"TQ_Symbols_Diff"	2.95647268113469e-168	0	"large"
"∂L*M"	"DL*M"	4728	"EQ_Symbols_Diff"	1.49679301591767e-116	0.906382	"large"
"∂L*M"	"DL*M"	4728	"MQ_Symbols_Diff"	2.95647268113469e-168	0	"large"
"∂L*M"	"DL*M"	4063	"TQ_Symbols_Diff"	1.15008359581927e-184	0	"large"
"∂L*M"	"DL*M"	4063	"EQ_Symbols_Diff"	1.90978801698926e-116	0.845	"large"
"∂L*M"	"DL*M"	4063	"MQ_Symbols_Diff"	1.15008359581927e-184	0	"large"
"∂L*M"	"DL*M"	2982	"TQ_Symbols_Diff"	6.95092953135324e-182	0	"large"
"∂L*M"	"DL*M"	2982	"EQ_Symbols_Diff"	6.12076100514316e-116	0.844	"large"
"∂L*M"	"DL*M"	2982	"MQ_Symbols_Diff"	6.95092953135324e-182	0	"large"
"∂L*M"	"DL*M"	2226	"TQ_Symbols_Diff"	2.07709171393531e-186	0	"large"
"∂L*M"	"DL*M"	2226	"EQ_Symbols_Diff"	6.77504914857721e-127	0.865	"large"
"∂L*M"	"DL*M"	2226	"MQ_Symbols_Diff"	2.07709171393531e-186	0	"large"
"∂L*M"	"DL*M"	2114	"TQ_Symbols_Diff"	2.17510418780372e-189	0	"large"
"∂L*M"	"DL*M"	2114	"EQ_Symbols_Diff"	1.97279000086137e-114	0.841	"large"
"∂L*M"	"DL*M"	2114	"MQ_Symbols_Diff"	2.17510418780372e-189	0	"large"
"∂L*M"	"DL*M"	1436	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1436	"EQ_Symbols_Diff"	1.44147640028665e-254	0.8675	"large"
"∂L*M"	"DL*M"	1436	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1368	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1368	"EQ_Symbols_Diff"	2.27959663567758e-219	0.89581	"large"
"∂L*M"	"DL*M"	1368	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	553	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	553	"EQ_Symbols_Diff"	0	0.900954666666667	"large"
"∂L*M"	"DL*M"	553	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	2082	"TQ_Symbols_Diff"	2.60247140881699e-188	0	"large"
"∂L*M"	"DL*M"	2082	"EQ_Symbols_Diff"	1.50760062163269e-120	0.853	"large"
"∂L*M"	"DL*M"	2082	"MQ_Symbols_Diff"	2.60247140881699e-188	0	"large"
"∂L*M"	"DL*M"	1366	"TQ_Symbols_Diff"	1.2544294556742e-168	0	"large"
"∂L*M"	"DL*M"	1366	"EQ_Symbols_Diff"	3.91449311805662e-102	0.87968	"large"
"∂L*M"	"DL*M"	1366	"MQ_Symbols_Diff"	1.2544294556742e-168	0	"large"
"∂L*M"	"DL*M"	336	"TQ_Symbols_Diff"	1.40449462669272e-169	0	"large"
"∂L*M"	"DL*M"	336	"EQ_Symbols_Diff"	1.5653038037983e-113	0.90133	"large"
"∂L*M"	"DL*M"	336	"MQ_Symbols_Diff"	1.40449462669272e-169	0	"large"
"∂L*M"	"DL*M"	322	"TQ_Symbols_Diff"	3.98959545023182e-189	0	"large"
"∂L*M"	"DL*M"	322	"EQ_Symbols_Diff"	6.77504914857721e-127	0.865	"large"
"∂L*M"	"DL*M"	322	"MQ_Symbols_Diff"	3.98959545023182e-189	0	"large"
"∂L*M"	"DL*M"	4118	"TQ_Symbols_Diff"	5.01627258102149e-183	0	"large"
"∂L*M"	"DL*M"	4118	"EQ_Symbols_Diff"	2.9741791932419e-219	0	"large"
"∂L*M"	"DL*M"	4118	"MQ_Symbols_Diff"	5.01627258102149e-183	0	"large"
"∂L*M"	"DL*M"	4392	"TQ_Symbols_Diff"	2.9510614151005e-168	0	"large"
"∂L*M"	"DL*M"	4392	"EQ_Symbols_Diff"	3.9043565475508e-07	0.41	"small"
"∂L*M"	"DL*M"	4392	"MQ_Symbols_Diff"	2.9510614151005e-168	0	"large"
"∂L*M"	"DL*M"	3727	"TQ_Symbols_Diff"	1.15008359581927e-184	0	"large"
"∂L*M"	"DL*M"	3727	"EQ_Symbols_Diff"	2.9741791932419e-219	0	"large"
"∂L*M"	"DL*M"	3727	"MQ_Symbols_Diff"	1.15008359581927e-184	0	"large"
"∂L*M"	"DL*M"	1890	"TQ_Symbols_Diff"	2.01830433922026e-183	0	"large"
"∂L*M"	"DL*M"	1890	"EQ_Symbols_Diff"	2.23104960579373e-189	0.029568	"large"
"∂L*M"	"DL*M"	1890	"MQ_Symbols_Diff"	2.01830433922026e-183	0	"large"
"∂L*M"	"DL*M"	1778	"TQ_Symbols_Diff"	2.17510418780372e-189	0	"large"
"∂L*M"	"DL*M"	1778	"EQ_Symbols_Diff"	2.9741791932419e-219	0	"large"
"∂L*M"	"DL*M"	1778	"MQ_Symbols_Diff"	2.17510418780372e-189	0	"large"
"∂L*M"	"DL*M"	1100	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1100	"EQ_Symbols_Diff"	0	0.0107205	"large"
"∂L*M"	"DL*M"	1100	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1032	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1032	"EQ_Symbols_Diff"	4.32813238303562e-143	0.745	"large"
"∂L*M"	"DL*M"	1032	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	217	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	217	"EQ_Symbols_Diff"	3.16635904318963e-210	0.742	"large"
"∂L*M"	"DL*M"	217	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M"	1030	"TQ_Symbols_Diff"	3.28573198388161e-169	0	"large"
"∂L*M"	"DL*M"	1030	"EQ_Symbols_Diff"	1.26506784516713e-73	0.748	"large"
"∂L*M"	"DL*M"	1030	"MQ_Symbols_Diff"	3.28573198388161e-169	0	"large"
"∂L*M"	"DL*M"	274	"TQ_Symbols_Diff"	6.30666985580347e-166	0	"large"
"∂L*M"	"DL*M"	274	"EQ_Symbols_Diff"	4.65382102126194e-133	0.937858	"large"
"∂L*M"	"DL*M"	274	"MQ_Symbols_Diff"	6.30666985580347e-166	0	"large"
"∂L*M"	"DL*M+"	391	"TQ_Symbols_Diff"	2.48507690851627e-171	0	"large"
"∂L*M"	"DL*M+"	391	"EQ_Symbols_Diff"	2.9741791932419e-219	1	"large"
"∂L*M"	"DL*M+"	391	"MQ_Symbols_Diff"	2.48507690851627e-171	0	"large"
"∂L*M"	"DL*M+"	665	"TQ_Symbols_Diff"	6.22032014307712e-166	0	"large"
"∂L*M"	"DL*M+"	665	"EQ_Symbols_Diff"	5.34740646848967e-11	0.389098	"small"
"∂L*M"	"DL*M+"	665	"MQ_Symbols_Diff"	6.22032014307712e-166	0	"large"
"∂L*M"	"DL*M+"	2372	"TQ_Symbols_Diff"	3.18454919112593e-170	0	"large"
"∂L*M"	"DL*M+"	2372	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M+"	2372	"MQ_Symbols_Diff"	3.18454919112593e-170	0	"large"
"∂L*M"	"DL*M+"	2646	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M+"	2646	"EQ_Symbols_Diff"	4.42033641460328e-62	0.6215	"small"
"∂L*M"	"DL*M+"	2646	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M+"	1981	"TQ_Symbols_Diff"	1.50541620271228e-170	0	"large"
"∂L*M"	"DL*M+"	1981	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M+"	1981	"MQ_Symbols_Diff"	1.50541620271228e-170	0	"large"
"∂L*M"	"DL*M+"	900	"TQ_Symbols_Diff"	3.58194850273122e-170	0	"large"
"∂L*M"	"DL*M+"	900	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M+"	900	"MQ_Symbols_Diff"	3.58194850273122e-170	0	"large"
"∂L*M"	"DL*M+"	144	"TQ_Symbols_Diff"	2.07709171393531e-186	0	"large"
"∂L*M"	"DL*M+"	144	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M+"	144	"MQ_Symbols_Diff"	2.07709171393531e-186	0	"large"
"∂L*M"	"DL*M+"	32	"TQ_Symbols_Diff"	6.49725418472361e-151	0.066564	"large"
"∂L*M"	"DL*M+"	32	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M+"	32	"MQ_Symbols_Diff"	6.49725418472361e-151	0.066564	"large"
"∂L*M"	"DL*M+"	1472	"TQ_Symbols_Diff"	2.48507690851627e-171	0	"large"
"∂L*M"	"DL*M+"	1472	"EQ_Symbols_Diff"	2.9741791932419e-219	1	"large"
"∂L*M"	"DL*M+"	1472	"MQ_Symbols_Diff"	2.48507690851627e-171	0	"large"
"∂L*M"	"DL*M+"	1746	"TQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M+"	1746	"EQ_Symbols_Diff"	2.32941494281143e-14	0.4087745	"small"
"∂L*M"	"DL*M+"	1746	"MQ_Symbols_Diff"	0	0	"large"
"∂L*M"	"DL*M+"	1081	"TQ_Symbols_Diff"	2.75371396435087e-172	0	"large"
"∂L*M"	"DL*M+"	1081	"EQ_Symbols_Diff"	2.9741791932419e-219	1	"large"
"∂L*M"	"DL*M+"	1081	"MQ_Symbols_Diff"	2.75371396435087e-172	0	"large"
"∂L*M"	"DL*M+"	2340	"TQ_Symbols_Diff"	3.18454919112593e-170	0	"large"
"∂L*M"	"DL*M+"	2340	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M+"	2340	"MQ_Symbols_Diff"	3.18454919112593e-170	0	"large"
"∂L*M"	"DL*M+"	2614	"TQ_Symbols_Diff"	5.34479229507159e-166	0	"large"
"∂L*M"	"DL*M+"	2614	"EQ_Symbols_Diff"	1.03107028649817e-71	0.743	"large"
"∂L*M"	"DL*M+"	2614	"MQ_Symbols_Diff"	5.34479229507159e-166	0	"large"
"∂L*M"	"DL*M+"	1949	"TQ_Symbols_Diff"	1.50541620271228e-170	0	"large"
"∂L*M"	"DL*M+"	1949	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M+"	1949	"MQ_Symbols_Diff"	1.50541620271228e-170	0	"large"
"∂L*M"	"DL*M+"	868	"TQ_Symbols_Diff"	3.58194850273122e-170	0	"large"
"∂L*M"	"DL*M+"	868	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M+"	868	"MQ_Symbols_Diff"	3.58194850273122e-170	0	"large"
"∂L*M"	"DL*M+"	112	"TQ_Symbols_Diff"	2.07709171393531e-186	0	"large"
"∂L*M"	"DL*M+"	112	"EQ_Symbols_Diff"	NA	0.5	"negligible"
"∂L*M"	"DL*M+"	112	"MQ_Symbols_Diff"	2.07709171393531e-186	0	"large"
"∂L*M"	"DL*M+"	3088	"TQ_Symbols_Diff"	3.99404792029505e-170	0	"large"
