SUL name|Seed|Cache|ClosingStrategy|ObservationTableCEXHandler|EquivalenceOracle|Method|Reading OT|Reused queries [resets]|Reused queries [symbols]|Rounds|MQ [resets]|MQ [symbols]|EQ [resets]|EQ [symbols]|Learning [ms]|Searching for counterexample [ms]|Qsize|Isize|Equivalent|Info|Reused prefixes|Reused suffixes
client_102.dot.kiss|1548861059966|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|client_098m.dot.ot|776|3848|1|776|3848|0|0|32|4|7|8|OK|N/A|7/12|4/8
client_102.dot.kiss|1548861061003|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|client_098m.dot.ot|776|3848|1|776|3848|0|0|46|3|7|8|OK|N/A|7/12|4/8
client_102.dot.kiss|1548861062392|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|client_098m.dot.ot|null|null|1|264|1096|0|0|50|3|7|8|OK|N/A|null|null
client_102.dot.kiss|1548861062986|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|client_098za.dot.ot|null|null|1|456|1928|0|0|25|4|7|8|OK|N/A|null|null
client_102.dot.kiss|1548861064000|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|client_098za.dot.ot|456|1928|1|456|1928|0|0|29|3|7|8|OK|N/A|7/7|4/8
client_102.dot.kiss|1548861064975|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|client_098za.dot.ot|456|1928|1|456|1928|0|0|32|4|7|8|OK|N/A|7/7|4/8
client_102.dot.kiss|1548861066128|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|client_098za.dot.ot|null|null|1|256|1056|0|0|54|3|7|8|OK|N/A|null|null
client_102.dot.kiss|1548861067045|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|client_100m.dot.ot|null|null|1|456|1928|0|0|30|3|7|8|OK|N/A|null|null
client_102.dot.kiss|1548861068990|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|client_100m.dot.ot|456|1928|1|456|1928|0|0|24|4|7|8|OK|N/A|7/7|4/8
client_102.dot.kiss|1548861068942|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|client_100m.dot.ot|456|1928|1|456|1928|0|0|34|4|7|8|OK|N/A|7/7|4/8
client_102.dot.kiss|1548861069979|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|client_100m.dot.ot|null|null|1|256|1056|0|0|54|4|7|8|OK|N/A|null|null
client_102.dot.kiss|1548861070996|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|client_101.dot.ot|null|null|1|456|1928|0|0|25|4|7|8|OK|N/A|null|null
client_102.dot.kiss|1548861072005|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|client_101.dot.ot|776|3848|1|776|3848|0|0|18|3|7|8|OK|N/A|7/12|4/8
client_102.dot.kiss|1548861073028|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|client_101.dot.ot|776|3848|1|776|3848|0|0|31|4|7|8|OK|N/A|7/12|4/8
client_102.dot.kiss|1548861074527|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|client_101.dot.ot|null|null|1|264|1096|0|0|50|3|7|8|OK|N/A|null|null
client_102.dot.kiss|1548861075741|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|client_101h.dot.ot|null|null|1|456|1928|0|0|25|3|7|8|OK|N/A|null|null
client_102.dot.kiss|1548861076752|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|client_101h.dot.ot|456|1928|1|456|1928|0|0|36|6|7|8|OK|N/A|7/7|4/8
client_102.dot.kiss|1548861077286|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|client_101h.dot.ot|456|1928|1|456|1928|0|0|26|4|7|8|OK|N/A|7/7|4/8
client_102.dot.kiss|1548861078010|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|client_101h.dot.ot|null|null|1|256|1056|0|0|62|4|7|8|OK|N/A|null|null
client_102.dot.kiss|1548861079084|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|client_110-pre1.dot.ot|null|null|1|456|1928|0|0|20|3|7|8|OK|N/A|null|null
client_102.dot.kiss|1548861080048|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|client_110-pre1.dot.ot|456|1928|1|456|1928|0|0|23|2|7|8|OK|N/A|7/7|4/8
client_102.dot.kiss|1548861081041|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|client_110-pre1.dot.ot|456|1928|1|456|1928|0|0|37|4|7|8|OK|N/A|7/7|4/8
client_102.dot.kiss|1548861082009|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|client_110-pre1.dot.ot|null|null|1|256|1056|0|0|54|4|7|8|OK|N/A|null|null
client_110-pre1.dot.kiss|1548861083012|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|client_098j.dot.ot|null|null|1|456|1928|0|0|24|4|7|8|OK|N/A|null|null
client_110-pre1.dot.kiss|1548861083997|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|client_098j.dot.ot|776|3848|1|776|3848|0|0|39|4|7|8|OK|N/A|7/12|4/8
client_110-pre1.dot.kiss|1548861085019|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|client_098j.dot.ot|776|3848|1|776|3848|0|0|39|9|7|8|OK|N/A|7/12|4/8
client_110-pre1.dot.kiss|1548861086025|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|client_098j.dot.ot|null|null|1|264|1096|0|0|53|4|7|8|OK|N/A|null|null
client_110-pre1.dot.kiss|1548861087036|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|client_098l.dot.ot|null|null|1|456|1928|0|0|31|3|7|8|OK|N/A|null|null
client_110-pre1.dot.kiss|1548861088074|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|client_098l.dot.ot|776|3848|1|776|3848|0|0|50|4|7|8|OK|N/A|7/12|4/8
client_110-pre1.dot.kiss|1548861089065|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|client_098l.dot.ot|776|3848|1|776|3848|0|0|34|6|7|8|OK|N/A|7/12|4/8
client_110-pre1.dot.kiss|1548861090043|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|client_098l.dot.ot|null|null|1|264|1096|0|0|50|3|7|8|OK|N/A|null|null
client_110-pre1.dot.kiss|1548861091115|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|client_098m.dot.ot|null|null|1|456|1928|0|0|26|3|7|8|OK|N/A|null|null
client_110-pre1.dot.kiss|1548861092031|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|client_098m.dot.ot|776|3848|1|776|3848|0|0|28|3|7|8|OK|N/A|7/12|4/8
client_110-pre1.dot.kiss|1548861093040|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|client_098m.dot.ot|776|3848|1|776|3848|0|0|36|3|7|8|OK|N/A|7/12|4/8
client_110-pre1.dot.kiss|1548861094048|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|client_098m.dot.ot|null|null|1|264|1096|0|0|57|3|7|8|OK|N/A|null|null
client_110-pre1.dot.kiss|1548861095052|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|client_098za.dot.ot|null|null|1|456|1928|0|0|23|3|7|8|OK|N/A|null|null
client_110-pre1.dot.kiss|1548861096054|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|client_098za.dot.ot|456|1928|1|456|1928|0|0|31|4|7|8|OK|N/A|7/7|4/8
client_110-pre1.dot.kiss|1548861097036|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|client_098za.dot.ot|456|1928|1|456|1928|0|0|42|4|7|8|OK|N/A|7/7|4/8
client_110-pre1.dot.kiss|1548861098059|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|client_098za.dot.ot|null|null|1|256|1056|0|0|44|4|7|8|OK|N/A|null|null
client_110-pre1.dot.kiss|1548861099073|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|client_100m.dot.ot|null|null|1|456|1928|0|0|20|3|7|8|OK|N/A|null|null
client_110-pre1.dot.kiss|1548861100086|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|client_100m.dot.ot|456|1928|1|456|1928|0|0|32|4|7|8|OK|N/A|7/7|4/8
client_110-pre1.dot.kiss|1548861101059|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|client_100m.dot.ot|456|1928|1|456|1928|0|0|29|4|7|8|OK|N/A|7/7|4/8
client_110-pre1.dot.kiss|1548861102111|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|client_100m.dot.ot|null|null|1|256|1056|0|0|39|2|7|8|OK|N/A|null|null
client_110-pre1.dot.kiss|1548861103027|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|client_101.dot.ot|null|null|1|456|1928|0|0|30|3|7|8|OK|N/A|null|null
client_110-pre1.dot.kiss|1548861104117|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|client_101.dot.ot|776|3848|1|776|3848|0|0|26|2|7|8|OK|N/A|7/12|4/8
client_110-pre1.dot.kiss|1548861105033|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|client_101.dot.ot|776|3848|1|776|3848|0|0|32|3|7|8|OK|N/A|7/12|4/8
client_110-pre1.dot.kiss|1548861106083|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|client_101.dot.ot|null|null|1|264|1096|0|0|59|4|7|8|OK|N/A|null|null
client_110-pre1.dot.kiss|1548861107079|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|client_101h.dot.ot|null|null|1|456|1928|0|0|27|3|7|8|OK|N/A|null|null
client_110-pre1.dot.kiss|1548861108097|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|client_101h.dot.ot|456|1928|1|456|1928|0|0|24|4|7|8|OK|N/A|7/7|4/8
client_110-pre1.dot.kiss|1548861109088|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|client_101h.dot.ot|456|1928|1|456|1928|0|0|40|3|7|8|OK|N/A|7/7|4/8
client_110-pre1.dot.kiss|1548861110107|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|client_101h.dot.ot|null|null|1|256|1056|0|0|51|4|7|8|OK|N/A|null|null
client_110-pre1.dot.kiss|1548861111200|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|client_102.dot.ot|null|null|1|456|1928|0|0|24|3|7|8|OK|N/A|null|null
client_110-pre1.dot.kiss|1548861112092|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|client_102.dot.ot|456|1928|1|456|1928|0|0|24|4|7|8|OK|N/A|7/7|4/8
client_110-pre1.dot.kiss|1548861113036|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|client_102.dot.ot|456|1928|1|456|1928|0|0|30|3|7|8|OK|N/A|7/7|4/8
client_110-pre1.dot.kiss|1548861114262|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|client_102.dot.ot|null|null|1|256|1056|0|0|47|4|7|8|OK|N/A|null|null
