SUL name|Seed|Cache|ClosingStrategy|ObservationTableCEXHandler|EquivalenceOracle|Method|Reading OT|Reused queries [resets]|Reused queries [symbols]|Rounds|MQ [resets]|MQ [symbols]|EQ [resets]|EQ [symbols]|Learning [ms]|Searching for counterexample [ms]|Qsize|Isize|Equivalent|Info|Reused prefixes|Reused suffixes
server_097.dot.kiss|1548861202259|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101k.dot.ot|null|null|8|1125|6897|7940|50227|39|173|17|7|OK|N/A|null|null
server_097.dot.kiss|1548861203266|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_102.dot.ot|null|null|4|1159|6762|7768|49413|45|193|17|7|OK|N/A|null|null
server_097.dot.kiss|1548861204639|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_102.dot.ot|350|1281|6|1051|6139|8463|53410|41|175|17|7|OK|N/A|7/7|3/7
server_097.dot.kiss|1548861206335|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_102.dot.ot|595|2506|4|1089|6174|7768|49413|60|193|17|7|OK|N/A|12/7|5/7
server_097.dot.kiss|1548861207260|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_102.dot.ot|null|null|6|921|5641|8463|53410|84|242|17|7|OK|N/A|null|null
server_097.dot.kiss|1548861208231|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_110pre1.dot.ot|null|null|4|1159|6762|7768|49413|55|189|17|7|OK|N/A|null|null
server_097.dot.kiss|1548861208657|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_110pre1.dot.ot|301|1134|7|1030|6076|8787|55268|36|147|17|7|OK|N/A|6/6|2/7
server_097.dot.kiss|1548861210154|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_110pre1.dot.ot|595|2506|4|1090|6183|7768|49413|38|127|17|7|OK|N/A|12/6|5/7
server_097.dot.kiss|1548861210466|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_110pre1.dot.ot|null|null|7|916|5627|8787|55268|61|197|17|7|OK|N/A|null|null
server_097e.dot.kiss|1548861211580|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097c.dot.ot|null|null|3|945|5457|6316|38300|44|158|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861212902|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097c.dot.ot|778|4287|4|1033|6040|6525|40225|44|180|14|7|OK|N/A|10/14|5/8
server_097e.dot.kiss|1548861214869|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097c.dot.ot|948|5484|1|948|5484|0|0|52|4|14|7|OK|N/A|14/14|4/8
server_097e.dot.kiss|1548861214987|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097c.dot.ot|null|null|4|779|4532|6525|40225|87|187|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861215661|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097.dot.ot|null|null|3|945|5457|6316|38300|46|153|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861216615|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097.dot.ot|943|5243|4|1189|6942|6525|40225|38|142|14|7|OK|N/A|10/17|5/8
server_097e.dot.kiss|1548861217599|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097.dot.ot|1149|6704|1|1149|6704|0|0|47|4|14|7|OK|N/A|14/17|4/8
server_097e.dot.kiss|1548861218551|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097.dot.ot|null|null|4|785|4555|6525|40225|94|171|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861219750|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098l.dot.ot|null|null|4|955|5522|6525|40225|51|179|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861221515|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098l.dot.ot|546|2408|4|913|5144|6525|40225|61|212|14|7|OK|N/A|10/11|5/7
server_097e.dot.kiss|1548861221591|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098l.dot.ot|613|2781|3|878|4829|6524|40220|87|179|14|7|OK|N/A|11/11|4/7
server_097e.dot.kiss|1548861222608|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098l.dot.ot|null|null|4|779|4532|6525|40225|73|137|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861223607|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098m.dot.ot|null|null|4|955|5522|6525|40225|40|167|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861224540|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098m.dot.ot|497|2065|4|899|5046|6525|40225|44|138|14|7|OK|N/A|10/10|5/7
server_097e.dot.kiss|1548861225614|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098m.dot.ot|497|2065|4|899|5046|6525|40225|53|158|14|7|OK|N/A|10/10|5/7
server_097e.dot.kiss|1548861226606|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098m.dot.ot|null|null|4|777|4520|6525|40225|98|180|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861227612|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098s.dot.ot|null|null|4|955|5522|6525|40225|50|174|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861228616|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098s.dot.ot|497|2065|4|899|5046|6525|40225|53|158|14|7|OK|N/A|10/10|5/7
server_097e.dot.kiss|1548861229573|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098s.dot.ot|497|2065|4|899|5046|6525|40225|44|162|14|7|OK|N/A|10/10|5/7
server_097e.dot.kiss|1548861230629|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098s.dot.ot|null|null|4|777|4520|6525|40225|81|169|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861231570|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098u.dot.ot|null|null|4|955|5522|6525|40225|47|137|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861232627|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098u.dot.ot|595|2751|6|1213|6945|6481|40086|41|167|14|7|OK|N/A|5/12|3/7
server_097e.dot.kiss|1548861233622|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098u.dot.ot|595|2751|6|1213|6945|6481|40086|50|171|14|7|OK|N/A|5/12|3/7
server_097e.dot.kiss|1548861234624|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098u.dot.ot|null|null|6|762|4616|6481|40086|46|179|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861235631|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098za.dot.ot|null|null|4|955|5522|6525|40225|50|169|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861236632|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098za.dot.ot|448|2016|6|1091|6314|6481|40086|46|175|14|7|OK|N/A|4/9|3/7
server_097e.dot.kiss|1548861237630|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098za.dot.ot|546|2457|6|1118|6399|6504|40156|52|127|14|7|OK|N/A|6/9|3/7
server_097e.dot.kiss|1548861238644|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098za.dot.ot|null|null|6|754|4588|6481|40086|47|203|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861239627|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_100.dot.ot|null|null|4|955|5522|6525|40225|45|127|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861240638|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_100.dot.ot|497|2065|4|899|5046|6525|40225|43|159|14|7|OK|N/A|10/10|5/7
server_097e.dot.kiss|1548861241650|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_100.dot.ot|497|2065|4|899|5046|6525|40225|40|154|14|7|OK|N/A|10/10|5/7
server_097e.dot.kiss|1548861242596|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_100.dot.ot|null|null|4|777|4520|6525|40225|89|165|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861243711|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101.dot.ot|null|null|4|955|5522|6525|40225|40|133|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861244697|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101.dot.ot|693|3486|6|1311|7680|6481|40086|48|143|14|7|OK|N/A|5/14|3/7
server_097e.dot.kiss|1548861245586|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101.dot.ot|693|3486|6|1311|7680|6481|40086|48|140|14|7|OK|N/A|5/14|3/7
server_097e.dot.kiss|1548861246648|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101.dot.ot|null|null|6|762|4616|6481|40086|46|183|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861247653|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101k.dot.ot|null|null|4|955|5522|6525|40225|34|136|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861248654|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101k.dot.ot|399|1624|6|1042|5922|6481|40086|42|149|14|7|OK|N/A|4/8|3/7
server_097e.dot.kiss|1548861249651|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101k.dot.ot|546|2457|6|1118|6399|6504|40156|61|181|14|7|OK|N/A|6/8|3/7
server_097e.dot.kiss|1548861250680|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101k.dot.ot|null|null|6|754|4588|6481|40086|44|190|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861251651|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_102.dot.ot|null|null|4|955|5522|6525|40225|41|175|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861252681|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_102.dot.ot|350|1281|4|806|4545|6306|38239|40|146|14|7|OK|N/A|7/7|4/7
server_097e.dot.kiss|1548861253786|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_102.dot.ot|497|2065|4|903|5080|6525|40225|39|137|14|7|OK|N/A|10/7|5/7
server_097e.dot.kiss|1548861255440|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_102.dot.ot|null|null|4|677|4053|6306|38239|73|139|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861256233|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_110pre1.dot.ot|null|null|4|955|5522|6525|40225|45|148|14|7|OK|N/A|null|null
server_097e.dot.kiss|1548861257059|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_110pre1.dot.ot|301|1134|5|786|4495|5855|35282|42|142|14|7|OK|N/A|6/6|3/7
server_097e.dot.kiss|1548861258221|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_110pre1.dot.ot|497|2065|4|900|5055|6525|40225|40|150|14|7|OK|N/A|10/6|5/7
server_097e.dot.kiss|1548861259322|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_110pre1.dot.ot|null|null|5|673|4051|5855|35282|68|151|14|7|OK|N/A|null|null
server_098l.dot.kiss|1548861261449|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097c.dot.ot|null|null|1|613|2781|0|0|23|3|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861262767|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097c.dot.ot|778|4287|1|778|4287|0|0|36|2|11|7|OK|N/A|11/14|4/8
server_098l.dot.kiss|1548861264214|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097c.dot.ot|778|4287|1|778|4287|0|0|27|3|11|7|OK|N/A|11/14|4/8
server_098l.dot.kiss|1548861264754|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097c.dot.ot|null|null|1|359|1563|0|0|43|2|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861265521|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097.dot.ot|null|null|1|613|2781|0|0|24|4|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861266486|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097.dot.ot|943|5243|1|943|5243|0|0|34|4|11|7|OK|N/A|11/17|4/8
server_098l.dot.kiss|1548861267932|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097.dot.ot|943|5243|1|943|5243|0|0|32|4|11|7|OK|N/A|11/17|4/8
server_098l.dot.kiss|1548861269598|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097.dot.ot|null|null|1|371|1622|0|0|53|4|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861271164|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097e.dot.ot|null|null|1|613|2781|0|0|25|3|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861271258|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097e.dot.ot|778|4287|1|778|4287|0|0|36|4|11|7|OK|N/A|11/14|4/8
server_098l.dot.kiss|1548861271420|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097e.dot.ot|778|4287|1|778|4287|0|0|36|3|11|7|OK|N/A|11/14|4/8
server_098l.dot.kiss|1548861272141|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097e.dot.ot|null|null|1|359|1563|0|0|55|6|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861274144|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098m.dot.ot|null|null|1|546|2408|0|0|22|3|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861274450|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098m.dot.ot|497|2065|1|525|2261|0|0|25|3|11|7|OK|N/A|10/10|4/7
server_098l.dot.kiss|1548861275048|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098m.dot.ot|546|2408|1|546|2408|0|0|30|4|11|7|OK|N/A|11/10|4/7
server_098l.dot.kiss|1548861276200|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098m.dot.ot|null|null|1|342|1472|0|0|61|4|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861278101|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098s.dot.ot|null|null|1|546|2408|0|0|20|2|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861278166|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098s.dot.ot|497|2065|1|525|2261|0|0|39|3|11|7|OK|N/A|10/10|4/7
server_098l.dot.kiss|1548861279887|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098s.dot.ot|546|2408|1|546|2408|0|0|32|4|11|7|OK|N/A|11/10|4/7
server_098l.dot.kiss|1548861280461|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098s.dot.ot|null|null|1|342|1472|0|0|60|3|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861280952|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098u.dot.ot|null|null|1|546|2408|0|0|24|3|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861281725|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098u.dot.ot|595|2751|3|851|4193|1097|4745|56|67|11|7|OK|N/A|5/12|3/7
server_098l.dot.kiss|1548861282663|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098u.dot.ot|889|4417|1|889|4417|0|0|44|4|11|7|OK|N/A|11/12|4/7
server_098l.dot.kiss|1548861283817|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098u.dot.ot|null|null|3|396|1846|1097|4745|39|78|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861284949|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098za.dot.ot|null|null|1|546|2408|0|0|23|2|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861286693|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098za.dot.ot|448|2016|3|671|3303|60|180|38|34|11|7|OK|N/A|4/9|2/7
server_098l.dot.kiss|1548861286810|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098za.dot.ot|791|3878|1|791|3878|0|0|26|4|11|7|OK|N/A|11/9|4/7
server_098l.dot.kiss|1548861287699|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098za.dot.ot|null|null|3|329|1558|60|180|38|41|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861288727|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_100.dot.ot|null|null|1|546|2408|0|0|33|4|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861289868|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_100.dot.ot|497|2065|1|525|2261|0|0|27|4|11|7|OK|N/A|10/10|4/7
server_098l.dot.kiss|1548861290737|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_100.dot.ot|546|2408|1|546|2408|0|0|29|4|11|7|OK|N/A|11/10|4/7
server_098l.dot.kiss|1548861292434|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_100.dot.ot|null|null|1|342|1472|0|0|53|3|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861293413|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101.dot.ot|null|null|1|546|2408|0|0|31|4|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861294191|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101.dot.ot|693|3486|3|949|4928|1097|4745|55|83|11|7|OK|N/A|5/14|3/7
server_098l.dot.kiss|1548861295194|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101.dot.ot|987|5152|1|987|5152|0|0|36|4|11|7|OK|N/A|11/14|4/7
server_098l.dot.kiss|1548861295773|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101.dot.ot|null|null|3|396|1846|1097|4745|43|79|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861296768|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101k.dot.ot|null|null|1|546|2408|0|0|30|4|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861299343|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101k.dot.ot|399|1624|3|622|2911|60|180|40|30|11|7|OK|N/A|4/8|2/7
server_098l.dot.kiss|1548861299527|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101k.dot.ot|742|3486|1|742|3486|0|0|34|6|11|7|OK|N/A|11/8|4/7
server_098l.dot.kiss|1548861299841|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101k.dot.ot|null|null|3|329|1558|60|180|42|39|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861300758|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_102.dot.ot|null|null|1|546|2408|0|0|31|3|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861302405|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_102.dot.ot|350|1281|2|510|2253|15|41|44|30|11|7|OK|N/A|7/7|3/7
server_098l.dot.kiss|1548861302798|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_102.dot.ot|546|2408|1|546|2408|0|0|37|4|11|7|OK|N/A|11/7|4/7
server_098l.dot.kiss|1548861303765|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_102.dot.ot|null|null|2|338|1597|15|41|52|36|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861308666|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_110pre1.dot.ot|null|null|1|546|2408|0|0|37|3|11|7|OK|N/A|null|null
server_098l.dot.kiss|1548861309493|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_110pre1.dot.ot|546|2408|1|546|2408|0|0|34|4|11|7|OK|N/A|11/6|4/7
server_098l.dot.kiss|1548861310355|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_110pre1.dot.ot|301|1134|3|480|2162|110|499|49|37|11|7|OK|N/A|6/6|2/7
server_098l.dot.kiss|1548861310897|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_110pre1.dot.ot|null|null|3|329|1567|110|499|58|32|11|7|OK|N/A|null|null
server_098m.dot.kiss|1548861312851|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097c.dot.ot|null|null|1|558|2389|0|0|29|4|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861313861|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097c.dot.ot|778|4287|1|778|4287|0|0|35|4|10|7|OK|N/A|10/14|4/8
server_098m.dot.kiss|1548861314827|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097c.dot.ot|778|4287|1|778|4287|0|0|32|15|10|7|OK|N/A|10/14|4/8
server_098m.dot.kiss|1548861315798|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097c.dot.ot|null|null|1|327|1338|0|0|54|3|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861317064|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097.dot.ot|null|null|1|558|2389|0|0|23|3|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861318306|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097.dot.ot|943|5243|1|943|5243|0|0|43|4|10|7|OK|N/A|10/17|4/8
server_098m.dot.kiss|1548861318825|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097.dot.ot|943|5243|1|943|5243|0|0|39|3|10|7|OK|N/A|10/17|4/8
server_098m.dot.kiss|1548861321291|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097.dot.ot|null|null|1|335|1368|0|0|80|4|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861322746|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097e.dot.ot|null|null|1|558|2389|0|0|24|3|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861322995|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097e.dot.ot|778|4287|1|778|4287|0|0|33|2|10|7|OK|N/A|10/14|4/8
server_098m.dot.kiss|1548861323635|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097e.dot.ot|778|4287|1|778|4287|0|0|37|6|10|7|OK|N/A|10/14|4/8
server_098m.dot.kiss|1548861323884|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097e.dot.ot|null|null|1|327|1338|0|0|66|4|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861324925|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098l.dot.ot|null|null|1|497|2065|0|0|27|4|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861326445|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098l.dot.ot|546|2408|1|546|2408|0|0|18|3|10|7|OK|N/A|10/11|4/7
server_098m.dot.kiss|1548861326971|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098l.dot.ot|546|2408|1|546|2408|0|0|27|3|10|7|OK|N/A|10/11|4/7
server_098m.dot.kiss|1548861327889|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098l.dot.ot|null|null|1|317|1294|0|0|71|4|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861328839|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098s.dot.ot|null|null|1|497|2065|0|0|21|3|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861329880|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098s.dot.ot|497|2065|1|497|2065|0|0|22|2|10|7|OK|N/A|10/10|4/7
server_098m.dot.kiss|1548861331263|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098s.dot.ot|497|2065|1|497|2065|0|0|29|4|10|7|OK|N/A|10/10|4/7
server_098m.dot.kiss|1548861332216|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098s.dot.ot|null|null|1|314|1276|0|0|58|3|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861333198|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098u.dot.ot|null|null|1|497|2065|0|0|24|3|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861334073|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098u.dot.ot|595|2751|3|818|3948|1276|5604|43|64|10|7|OK|N/A|5/12|3/7
server_098m.dot.kiss|1548861334900|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098u.dot.ot|595|2751|3|818|3948|1276|5604|39|70|10|7|OK|N/A|5/12|3/7
