"SUL"	"Reuse"	"Method"	"N"	"TQ_Resets"	"sd"	"se"	"ci"
"srv_098l"	"srv_097c"	"∂L*M"	500	6093.686	16.8366966090564	0.752959962687806	1.47936256892972
"srv_098l"	"srv_097c"	"DL*M+"	500	6324.05	27.5220352599458	1.2308228344077	2.41823379785958
"srv_098l"	"srv_097c"	"DL*M"	500	6310.28	14.0112179505179	0.626600715698464	1.23110084254669
"srv_098l"	"srv_097c"	"Adp"	500	6131	0	0	0
"srv_098l"	"srv_097e"	"∂L*M"	500	6093.2	15.8517682645889	0.708912628063894	1.39282147599946
"srv_098l"	"srv_097e"	"DL*M+"	500	6324.38	27.5134436077768	1.23043860404192	2.41747888916703
"srv_098l"	"srv_097e"	"DL*M"	500	6310.448	14.0068440185046	0.626405107512251	1.23071652539412
"srv_098l"	"srv_097e"	"Adp"	500	6131	0	0	0
"srv_098l"	"srv_098f"	"∂L*M"	500	6095.252	16.3736583993547	0.732252264426348	1.43867754553574
"srv_098l"	"srv_098f"	"DL*M+"	500	6322.95	27.5220352599458	1.2308228344077	2.41823379785958
"srv_098l"	"srv_098f"	"DL*M"	500	6309.72	14.0112179505179	0.626600715698464	1.23110084254669
"srv_098l"	"srv_098f"	"Adp"	500	6131	0	0	0
"srv_098l"	"srv_098m"	"∂L*M"	500	6025.612	7.93292623420101	0.354771246403297	0.697029494885893
"srv_098l"	"srv_098m"	"DL*M+"	500	6064	0	0	0
"srv_098l"	"srv_098m"	"DL*M"	500	6043	0	0	0
"srv_098l"	"srv_098m"	"Adp"	500	6064	0	0	0
"srv_098l"	"srv_098s"	"∂L*M"	500	6024.604	6.92814422228128	0.309836028778867	0.608743952128747
"srv_098l"	"srv_098s"	"DL*M+"	500	6064	0	0	0
"srv_098l"	"srv_098s"	"DL*M"	500	6043	0	0	0
"srv_098l"	"srv_098s"	"Adp"	500	6064	0	0	0
"srv_098l"	"srv_098u"	"∂L*M"	500	5965.072	47.3113892324269	2.11582964867317	4.15703269707132
"srv_098l"	"srv_098u"	"DL*M+"	500	6296.554	105.535143041708	4.71967507712844	9.27288433994633
"srv_098l"	"srv_098u"	"DL*M"	500	6412.582	190.572219427794	8.52264874527107	16.7446984788984
"srv_098l"	"srv_098u"	"Adp"	500	6064	0	0	0
"srv_098l"	"srv_098za"	"∂L*M"	500	5983.364	98.1876220419075	4.39108394869524	8.62729169229581
"srv_098l"	"srv_098za"	"DL*M+"	500	6211.882	99.2401798799519	4.43815576621759	8.71977507566918
"srv_098l"	"srv_098za"	"DL*M"	500	6212.768	57.1087821793112	2.55398238130337	5.01788424861145
"srv_098l"	"srv_098za"	"Adp"	500	6064	0	0	0
"srv_098l"	"srv_100"	"∂L*M"	500	6025.276	7.62759361586192	0.341116356596213	0.670201331551217
"srv_098l"	"srv_100"	"DL*M+"	500	6064	0	0	0
"srv_098l"	"srv_100"	"DL*M"	500	6043	0	0	0
"srv_098l"	"srv_100"	"Adp"	500	6064	0	0	0
"srv_098l"	"srv_100f"	"∂L*M"	500	6024.898	7.25015347774803	0.324236720471022	0.637037414346876
"srv_098l"	"srv_100f"	"DL*M+"	500	6064	0	0	0
"srv_098l"	"srv_100f"	"DL*M"	500	6043	0	0	0
"srv_098l"	"srv_100f"	"Adp"	500	6064	0	0	0
"srv_098l"	"srv_100h"	"∂L*M"	500	5966.054	46.0184144983928	2.05800606070337	4.04342499429469
"srv_098l"	"srv_100h"	"DL*M+"	500	6297.632	103.657021625477	4.63568293399463	9.10786250771929
"srv_098l"	"srv_100h"	"DL*M"	500	6407.55	181.735971747075	8.12747973566883	15.9682983113254
"srv_098l"	"srv_100h"	"Adp"	500	6064	0	0	0
"srv_098l"	"srv_100m"	"∂L*M"	500	5991.832	99.2652151656549	4.43927537823095	8.72197481029833
"srv_098l"	"srv_100m"	"DL*M+"	500	6206.688	98.0031422341934	4.38283376088474	8.61108230582336
"srv_098l"	"srv_100m"	"DL*M"	500	6211.708	61.2141247927984	2.73757888439705	5.37860169432217
"srv_098l"	"srv_100m"	"Adp"	500	6064	0	0	0
"srv_098l"	"srv_101"	"∂L*M"	500	5967.652	48.1317382238466	2.15251677087492	4.22911296433187
"srv_098l"	"srv_101"	"DL*M+"	500	6391.908	107.876030757644	4.82436275833898	9.47856730409503
"srv_098l"	"srv_101"	"DL*M"	500	6497.154	192.577783478206	8.61234029627009	16.9209181052695
"srv_098l"	"srv_101"	"Adp"	500	6064	0	0	0
"srv_098l"	"srv_101h"	"∂L*M"	500	5978.316	99.0255131190795	4.42855557682118	8.70091330140301
"srv_098l"	"srv_101h"	"DL*M+"	500	6219.134	97.5872460169378	4.36423431661737	8.57453943101522
"srv_098l"	"srv_101h"	"DL*M"	500	6217.64	59.5481516483044	2.6630743004015	5.23222034838279
"srv_098l"	"srv_101h"	"Adp"	500	6064	0	0	0
"srv_098l"	"srv_101k"	"∂L*M"	500	5971.582	85.3598728430611	3.81740956455646	7.50017676892159
"srv_098l"	"srv_101k"	"DL*M+"	500	6188.264	73.158859623992	3.27176366551222	6.42813023399746
"srv_098l"	"srv_101k"	"DL*M"	500	6175.442	49.4760385720762	2.21263571009128	4.34723041116525
"srv_098l"	"srv_101k"	"Adp"	500	6064	0	0	0
"srv_098l"	"srv_102"	"∂L*M"	500	6058.368	13.6943655309251	0.61243064471757	1.20326048761815
"srv_098l"	"srv_102"	"DL*M+"	500	6064	0	0	0
"srv_098l"	"srv_102"	"DL*M"	500	6084.048	4.65715300889896	0.208274214190315	0.409202470004577
"srv_098l"	"srv_102"	"Adp"	500	6064	0	0	0
"srv_098l"	"srv_110pre1"	"∂L*M"	500	6032.138	15.6996788448574	0.702110982440331	1.37945808293576
"srv_098l"	"srv_110pre1"	"DL*M+"	500	6064	0	0	0
"srv_098l"	"srv_110pre1"	"DL*M"	500	6603.042	16.2607829493001	0.72720432084009	1.42875970240777
"srv_098l"	"srv_110pre1"	"Adp"	500	6064	0	0	0
"srv_098m"	"null"	"L*M"	73	5597	0	0	0
"srv_098m"	"srv_097"	"∂L*M"	500	5723.718	125.007152003812	5.59048979108346	10.9837996025583
"srv_098m"	"srv_097"	"DL*M+"	500	6204.92	105.10855920636	4.70059766804964	9.23540239362532
"srv_098m"	"srv_097"	"DL*M"	500	6321.772	179.078413473944	8.00863011661104	15.7347909716549
"srv_098m"	"srv_097"	"Adp"	500	5658	0	0	0
"srv_098m"	"srv_097c"	"∂L*M"	500	5620.686	16.8366966090564	0.752959962687806	1.47936256892972
"srv_098m"	"srv_097c"	"DL*M+"	500	5906.05	27.5220352599458	1.2308228344077	2.41823379785958
"srv_098m"	"srv_097c"	"DL*M"	500	5892.28	14.0112179505179	0.626600715698464	1.23110084254669
"srv_098m"	"srv_097c"	"Adp"	500	5658	0	0	0
"srv_098m"	"srv_097e"	"∂L*M"	500	5620.2	15.8517682645889	0.708912628063894	1.39282147599946
"srv_098m"	"srv_097e"	"DL*M+"	500	5906.38	27.5134436077768	1.23043860404192	2.41747888916703
"srv_098m"	"srv_097e"	"DL*M"	500	5892.448	14.0068440185046	0.626405107512251	1.23071652539412
"srv_098m"	"srv_097e"	"Adp"	500	5658	0	0	0
"srv_098m"	"srv_098f"	"∂L*M"	500	5622.252	16.3736583993547	0.732252264426348	1.43867754553574
"srv_098m"	"srv_098f"	"DL*M+"	500	5904.95	27.5220352599458	1.2308228344077	2.41823379785958
"srv_098m"	"srv_098f"	"DL*M"	500	5891.72	14.0112179505179	0.626600715698464	1.23110084254669
"srv_098m"	"srv_098f"	"Adp"	500	5658	0	0	0
"srv_098m"	"srv_098l"	"∂L*M"	500	5579.612	7.93292623420101	0.354771246403297	0.697029494885893
"srv_098m"	"srv_098l"	"DL*M+"	500	5646	0	0	0
"srv_098m"	"srv_098l"	"DL*M"	500	5646	0	0	0
"srv_098m"	"srv_098l"	"Adp"	500	5597	0	0	0
"srv_098m"	"srv_098s"	"∂L*M"	500	5578.604	6.92814422228128	0.309836028778867	0.608743952128747
"srv_098m"	"srv_098s"	"DL*M+"	500	5598.47	8.36714516645151	0.374190107395888	0.73518230181754
"srv_098m"	"srv_098s"	"DL*M"	500	5599.37	13.4898871050953	0.603286091515819	1.18529391517522
"srv_098m"	"srv_098s"	"Adp"	500	5597	0	0	0
"srv_098m"	"srv_098u"	"∂L*M"	500	5697.292	129.113063251572	5.7741117242749	11.3445670115295
"srv_098m"	"srv_098u"	"DL*M+"	500	5938.114	188.844171862658	8.44536810879111	16.592862941052
"srv_098m"	"srv_098u"	"DL*M"	500	5937.958	188.616852030086	8.43520205682584	16.5728893999655
"srv_098m"	"srv_098u"	"Adp"	500	5597	0	0	0
"srv_098m"	"srv_098za"	"∂L*M"	500	5728.608	73.9773995710487	3.30836988479057	6.50005154890659
"srv_098m"	"srv_098za"	"DL*M+"	500	5882.134	229.97453035766	10.2847736594664	20.2067970884095
"srv_098m"	"srv_098za"	"DL*M"	500	5835.412	201.632690155835	9.01728803349199	17.7165308264033
"srv_098m"	"srv_098za"	"Adp"	500	5597	0	0	0
"srv_098m"	"srv_100"	"∂L*M"	500	5579.276	7.62759361586192	0.341116356596213	0.670201331551217
"srv_098m"	"srv_100"	"DL*M+"	500	5597	0	0	0
"srv_098m"	"srv_100"	"DL*M"	500	5597	0	0	0
"srv_098m"	"srv_100"	"Adp"	500	5597	0	0	0
"srv_098m"	"srv_100f"	"∂L*M"	500	5578.898	7.25015347774803	0.324236720471022	0.637037414346876
"srv_098m"	"srv_100f"	"DL*M+"	500	5598.176	7.50691224558579	0.335719321645108	0.659597618358594
"srv_098m"	"srv_100f"	"DL*M"	500	5598.896	12.102980967373	0.541261763468644	1.06343289490467
"srv_098m"	"srv_100f"	"Adp"	500	5597	0	0	0
"srv_098m"	"srv_100h"	"∂L*M"	500	5696.58	130.697679270649	5.84497790701273	11.4837998835816
"srv_098m"	"srv_100h"	"DL*M+"	500	5944.342	183.798762253754	8.21973053159433	16.1495461614222
"srv_098m"	"srv_100h"	"DL*M"	500	5944.226	183.56171913955	8.20912964125515	16.1287182806022
"srv_098m"	"srv_100h"	"Adp"	500	5597	0	0	0
"srv_098m"	"srv_100m"	"∂L*M"	500	5727.562	71.2470521557332	3.18626503633385	6.26014856436156
"srv_098m"	"srv_100m"	"DL*M+"	500	5869.528	230.256224832573	10.2973714193622	20.2315482775374
"srv_098m"	"srv_100m"	"DL*M"	500	5822.64	204.381952150207	9.14023876763944	17.9580957474263
"srv_098m"	"srv_100m"	"Adp"	500	5597	0	0	0
"srv_098m"	"srv_101"	"∂L*M"	500	5696.918	128.569013601711	5.74978108427043	11.2967638880112
"srv_098m"	"srv_101"	"DL*M+"	500	6033.76	194.617178307015	8.70354480567365	17.1001102854852
"srv_098m"	"srv_101"	"DL*M"	500	6033.76	194.617178307015	8.70354480567365	17.1001102854852
"srv_098m"	"srv_101"	"Adp"	500	5597	0	0	0
"srv_098m"	"srv_101h"	"∂L*M"	500	5735.294	70.3338700096979	3.14542628924637	6.17991147766768
"srv_098m"	"srv_101h"	"DL*M+"	500	5898.094	229.356512844017	10.2571350760305	20.1524947512079
"srv_098m"	"srv_101h"	"DL*M"	500	5846.698	202.58027626762	9.05966537270172	17.7997908302605
"srv_098m"	"srv_101h"	"Adp"	500	5597	0	0	0
"srv_098m"	"srv_101k"	"∂L*M"	500	5721.888	80.2723785964454	3.58988990514502	7.05316220704843
"srv_098m"	"srv_101k"	"DL*M+"	500	5884.598	230.585054439054	10.3120771264243	20.2604410124176
"srv_098m"	"srv_101k"	"DL*M"	500	5798.778	190.80399641017	8.53301412703532	16.7650636490994
"srv_098m"	"srv_101k"	"Adp"	500	5597	0	0	0
"srv_098m"	"srv_102"	"∂L*M"	500	5638.04	15.0187057713404	0.671656940775709	1.31962413220291
"srv_098m"	"srv_102"	"DL*M+"	500	5597.686	5.76279651274402	0.257720094859887	0.506350245019355
"srv_098m"	"srv_102"	"DL*M"	500	5554.902	18.5267070400407	0.8285395268151	1.62785595992866
"srv_098m"	"srv_102"	"Adp"	500	5597	0	0	0
"srv_098m"	"srv_110pre1"	"∂L*M"	500	5617.976	17.8665567948446	0.799016710342665	1.56985161470053
"srv_098m"	"srv_110pre1"	"DL*M+"	500	5598.078	7.19468156944917	0.321755941315064	0.632163354626617
"srv_098m"	"srv_110pre1"	"DL*M"	500	5986.026	23.0358552098788	1.03019476338263	2.02405393005947
"srv_098m"	"srv_110pre1"	"Adp"	500	5597	0	0	0
"srv_098s"	"null"	"L*M"	73	5522	0	0	0
"srv_098s"	"srv_097"	"∂L*M"	500	5480.224	53.1797140644433	2.37826911344194	4.67265522685761
"srv_098s"	"srv_097"	"DL*M+"	500	6129.92	105.10855920636	4.70059766804964	9.23540239362532
"srv_098s"	"srv_097"	"DL*M"	500	6230.75	174.614982989917	7.8090194371085	15.3426100028812
"srv_098s"	"srv_097"	"Adp"	500	5583	0	0	0
"srv_098s"	"srv_097c"	"∂L*M"	500	5545.686	16.8366966090564	0.752959962687806	1.47936256892972
"srv_098s"	"srv_097c"	"DL*M+"	500	5831.05	27.5220352599458	1.2308228344077	2.41823379785958
"srv_098s"	"srv_097c"	"DL*M"	500	5817.28	14.0112179505179	0.626600715698464	1.23110084254669
"srv_098s"	"srv_097c"	"Adp"	500	5583	0	0	0
"srv_098s"	"srv_097e"	"∂L*M"	500	5545.2	15.8517682645889	0.708912628063894	1.39282147599946
"srv_098s"	"srv_097e"	"DL*M+"	500	5831.38	27.5134436077768	1.23043860404192	2.41747888916703
"srv_098s"	"srv_097e"	"DL*M"	500	5817.448	14.0068440185046	0.626405107512251	1.23071652539412
"srv_098s"	"srv_097e"	"Adp"	500	5583	0	0	0
"srv_098s"	"srv_098f"	"∂L*M"	500	5547.252	16.3736583993547	0.732252264426348	1.43867754553574
"srv_098s"	"srv_098f"	"DL*M+"	500	5829.95	27.5220352599458	1.2308228344077	2.41823379785958
"srv_098s"	"srv_098f"	"DL*M"	500	5816.72	14.0112179505179	0.626600715698464	1.23110084254669
"srv_098s"	"srv_098f"	"Adp"	500	5583	0	0	0
"srv_098s"	"srv_098l"	"∂L*M"	500	5504.612	7.93292623420101	0.354771246403297	0.697029494885893
"srv_098s"	"srv_098l"	"DL*M+"	500	5571	0	0	0
"srv_098s"	"srv_098l"	"DL*M"	500	5571	0	0	0
"srv_098s"	"srv_098l"	"Adp"	500	5522	0	0	0
"srv_098s"	"srv_098m"	"∂L*M"	500	5504.612	7.93292623420101	0.354771246403297	0.697029494885893
"srv_098s"	"srv_098m"	"DL*M+"	500	5522	0	0	0
"srv_098s"	"srv_098m"	"DL*M"	500	5522	0	0	0
"srv_098s"	"srv_098m"	"Adp"	500	5522	0	0	0
"srv_098s"	"srv_098u"	"∂L*M"	500	5444.584	46.8299587237501	2.09429942179629	4.11473162753169
"srv_098s"	"srv_098u"	"DL*M+"	500	5754.554	105.535143041708	4.71967507712844	9.27288433994633
"srv_098s"	"srv_098u"	"DL*M"	500	5888.194	189.630196928586	8.48052021837981	16.6619273239161
"srv_098s"	"srv_098u"	"Adp"	500	5522	0	0	0
"srv_098s"	"srv_098za"	"∂L*M"	500	5460.578	95.2536320821925	4.25987192879075	8.36949558033859
"srv_098s"	"srv_098za"	"DL*M+"	500	5669.882	99.2401798799519	4.43815576621759	8.71977507566918
"srv_098s"	"srv_098za"	"DL*M"	500	5686.768	57.1087821793112	2.55398238130337	5.01788424861145
"srv_098s"	"srv_098za"	"Adp"	500	5522	0	0	0
"srv_098s"	"srv_100"	"∂L*M"	500	5504.276	7.62759361586192	0.341116356596213	0.670201331551217
"srv_098s"	"srv_100"	"DL*M+"	500	5522	0	0	0
"srv_098s"	"srv_100"	"DL*M"	500	5522	0	0	0
"srv_098s"	"srv_100"	"Adp"	500	5522	0	0	0
"srv_098s"	"srv_100f"	"∂L*M"	500	5503.898	7.25015347774803	0.324236720471022	0.637037414346876
"srv_098s"	"srv_100f"	"DL*M+"	500	5522	0	0	0
"srv_098s"	"srv_100f"	"DL*M"	500	5522	0	0	0
"srv_098s"	"srv_100f"	"Adp"	500	5522	0	0	0
"srv_098s"	"srv_100h"	"∂L*M"	500	5445.562	45.5427979915353	2.03673584389228	4.00163477417327
"srv_098s"	"srv_100h"	"DL*M+"	500	5755.73	103.551644052482	4.63097030566423	9.09860346832976
"srv_098s"	"srv_100h"	"DL*M"	500	5883	180.842284501517	8.08751282703495	15.8897741512655
"srv_098s"	"srv_100h"	"Adp"	500	5522	0	0	0
"srv_098s"	"srv_100m"	"∂L*M"	500	5468.742	96.2389281870761	4.30393571016046	8.45606898667372
"srv_098s"	"srv_100m"	"DL*M+"	500	5664.786	97.8846003924416	4.37753240855804	8.60066658309511
"srv_098s"	"srv_100m"	"DL*M"	500	5685.748	61.1736948195526	2.73577080102692	5.37504929978353
"srv_098s"	"srv_100m"	"Adp"	500	5522	0	0	0
"srv_098s"	"srv_101"	"∂L*M"	500	5447.156	47.6529671117035	2.13110547582662	4.18704556365136
"srv_098s"	"srv_101"	"DL*M+"	500	5849.908	107.876030757644	4.82436275833898	9.47856730409503
"srv_098s"	"srv_101"	"DL*M"	500	5972.86	191.38998053529	8.55922013378539	16.8165513607817
"srv_098s"	"srv_101"	"Adp"	500	5522	0	0	0
"srv_098s"	"srv_101h"	"∂L*M"	500	5455.644	96.0701421275978	4.2963873681075	8.44123853718904
"srv_098s"	"srv_101h"	"DL*M+"	500	5677.134	97.5872460169378	4.36423431661737	8.57453943101522
"srv_098s"	"srv_101h"	"DL*M"	500	5691.64	59.5481516483044	2.6630743004015	5.23222034838279
"srv_098s"	"srv_101h"	"Adp"	500	5522	0	0	0
"srv_098s"	"srv_101k"	"∂L*M"	500	5448.7	82.3842967117483	3.68433775451963	7.2387266726303
"srv_098s"	"srv_101k"	"DL*M+"	500	5646.264	73.158859623992	3.27176366551222	6.42813023399746
"srv_098s"	"srv_101k"	"DL*M"	500	5649.442	49.4760385720762	2.21263571009128	4.34723041116525
"srv_098s"	"srv_101k"	"Adp"	500	5522	0	0	0
"srv_098s"	"srv_102"	"∂L*M"	500	5532.448	13.2425838889588	0.59222635546911	1.16356452670768
"srv_098s"	"srv_102"	"DL*M+"	500	5522	0	0	0
"srv_098s"	"srv_102"	"DL*M"	500	5558.08	4.89832493556202	0.219059750635979	0.430393130456942
"srv_098s"	"srv_102"	"Adp"	500	5522	0	0	0
"srv_098s"	"srv_110pre1"	"∂L*M"	500	5506.248	15.1952719152095	0.679553218780037	1.33513818167743
"srv_098s"	"srv_110pre1"	"DL*M+"	500	5522	0	0	0
"srv_098s"	"srv_110pre1"	"DL*M"	500	6027.814	12.8382649175106	0.57414466137409	1.12803889088035
"srv_098s"	"srv_110pre1"	"Adp"	500	5522	0	0	0
"srv_098u"	"null"	"L*M"	73	6672	0	0	0
"srv_098u"	"srv_097"	"∂L*M"	500	6799.16	168.402354811958	7.53118225861152	14.7967351323791
"srv_098u"	"srv_097"	"DL*M+"	500	7291.92	105.10855920636	4.70059766804964	9.23540239362532
"srv_098u"	"srv_097"	"DL*M"	500	7407.566	218.838713231498	9.78676477788422	19.2283444017922
"srv_098u"	"srv_097"	"Adp"	500	6745	0	0	0
"srv_098u"	"srv_097c"	"∂L*M"	500	6653.686	16.8366966090564	0.752959962687806	1.47936256892972
"srv_098u"	"srv_097c"	"DL*M+"	500	6993.05	27.5220352599458	1.2308228344077	2.41823379785958
"srv_098u"	"srv_097c"	"DL*M"	500	6925.28	14.0112179505179	0.626600715698464	1.23110084254669
"srv_098u"	"srv_097c"	"Adp"	500	6745	0	0	0
"srv_098u"	"srv_097e"	"∂L*M"	500	6653.2	15.8517682645889	0.708912628063894	1.39282147599946
"srv_098u"	"srv_097e"	"DL*M+"	500	6993.38	27.5134436077768	1.23043860404192	2.41747888916703
"srv_098u"	"srv_097e"	"DL*M"	500	6925.448	14.0068440185046	0.626405107512251	1.23071652539412
"srv_098u"	"srv_097e"	"Adp"	500	6745	0	0	0
"srv_098u"	"srv_098f"	"∂L*M"	500	6655.252	16.3736583993547	0.732252264426348	1.43867754553574
"srv_098u"	"srv_098f"	"DL*M+"	500	6991.95	27.5220352599458	1.2308228344077	2.41823379785958
"srv_098u"	"srv_098f"	"DL*M"	500	6924.72	14.0112179505179	0.626600715698464	1.23110084254669
"srv_098u"	"srv_098f"	"Adp"	500	6745	0	0	0
"srv_098u"	"srv_098l"	"∂L*M"	500	6633.612	85.7893996843223	3.83661858886087	7.53791730354466
"srv_098u"	"srv_098l"	"DL*M+"	500	6718.06	11.6485095849685	0.520937185370947	1.0235005989567
"srv_098u"	"srv_098l"	"DL*M"	500	6677.32	6.65629119141055	0.297678391640541	0.584857485118115
"srv_098u"	"srv_098l"	"Adp"	500	6672	0	0	0
"srv_098u"	"srv_098m"	"∂L*M"	500	6612.612	7.93292623420101	0.354771246403297	0.697029494885893
"srv_098u"	"srv_098m"	"DL*M+"	500	6672	0	0	0
"srv_098u"	"srv_098m"	"DL*M"	500	6630	0	0	0
"srv_098u"	"srv_098m"	"Adp"	500	6672	0	0	0
"srv_098u"	"srv_098s"	"∂L*M"	500	6619.854	55.1062435678601	2.46442613204791	4.84193045355264
"srv_098u"	"srv_098s"	"DL*M+"	500	6672	0	0	0
"srv_098u"	"srv_098s"	"DL*M"	500	6631.71	9.73320968342319	0.435282369827869	0.855212065379587
"srv_098u"	"srv_098s"	"Adp"	500	6672	0	0	0
"srv_098u"	"srv_098za"	"∂L*M"	500	6837.742	106.132708151064	4.74639900123851	9.32538961908791
"srv_098u"	"srv_098za"	"DL*M+"	500	6672	0	0	0
"srv_098u"	"srv_098za"	"DL*M"	500	6632.84	34.4497892003987	1.54064140925259	3.02694345773126
"srv_098u"	"srv_098za"	"Adp"	500	6672	0	0	0
"srv_098u"	"srv_100"	"∂L*M"	500	6612.276	7.62759361586192	0.341116356596213	0.670201331551217
"srv_098u"	"srv_100"	"DL*M+"	500	6672	0	0	0
"srv_098u"	"srv_100"	"DL*M"	500	6630	0	0	0
"srv_098u"	"srv_100"	"Adp"	500	6672	0	0	0
"srv_098u"	"srv_100f"	"∂L*M"	500	6619.398	52.6382100599615	2.35405231815974	4.62507577741115
"srv_098u"	"srv_100f"	"DL*M+"	500	6672	0	0	0
"srv_098u"	"srv_100f"	"DL*M"	500	6631.368	8.73253057139571	0.390530639464718	0.767287025437548
"srv_098u"	"srv_100f"	"Adp"	500	6672	0	0	0
"srv_098u"	"srv_100h"	"∂L*M"	500	6801.816	183.968625189482	8.22732703301725	16.1644712310365
"srv_098u"	"srv_100h"	"DL*M+"	500	6672	0	0	0
"srv_098u"	"srv_100h"	"DL*M"	500	6672	0	0	0
"srv_098u"	"srv_100h"	"Adp"	500	6672	0	0	0
"srv_098u"	"srv_100m"	"∂L*M"	500	6843.124	107.747983181865	4.8186362966631	9.46731635653406
"srv_098u"	"srv_100m"	"DL*M+"	500	6672	0	0	0
"srv_098u"	"srv_100m"	"DL*M"	500	6631.4	30.7364516318627	1.37457590471959	2.70066968014606
"srv_098u"	"srv_100m"	"Adp"	500	6672	0	0	0
"srv_098u"	"srv_101"	"∂L*M"	500	6803.778	183.430450515591	8.20325912992546	16.1171843144526
"srv_098u"	"srv_101"	"DL*M+"	500	6770	0	0	0
"srv_098u"	"srv_101"	"DL*M"	500	6770	0	0	0
"srv_098u"	"srv_101"	"Adp"	500	6672	0	0	0
"srv_098u"	"srv_101h"	"∂L*M"	500	6828.116	108.940601491394	4.87197180888942	9.57210620498849
"srv_098u"	"srv_101h"	"DL*M+"	500	6672	0	0	0
"srv_098u"	"srv_101h"	"DL*M"	500	6632.84	34.4497892003987	1.54064140925259	3.02694345773126
"srv_098u"	"srv_101h"	"Adp"	500	6672	0	0	0
"srv_098u"	"srv_101k"	"∂L*M"	500	6824.56	117.847845246566	5.27031585946393	10.3547444688773
"srv_098u"	"srv_101k"	"DL*M+"	500	6672	0	0	0
"srv_098u"	"srv_101k"	"DL*M"	500	6609.152	26.5039962956396	1.18529474784906	2.32878342808238
"srv_098u"	"srv_101k"	"Adp"	500	6672	0	0	0
"srv_098u"	"srv_102"	"∂L*M"	500	6698.128	34.0712388185293	1.52371212151722	2.99368198854909
"srv_098u"	"srv_102"	"DL*M+"	500	6672	0	0	0
"srv_098u"	"srv_102"	"DL*M"	500	6587.504	24.9859676851293	1.11740644455124	2.19540128328888
"srv_098u"	"srv_102"	"Adp"	500	6672	0	0	0
"srv_098u"	"srv_110pre1"	"∂L*M"	500	6679.904	41.8670333432156	1.87235065143361	3.67866235510655
"srv_098u"	"srv_110pre1"	"DL*M+"	500	6672	0	0	0
"srv_098u"	"srv_110pre1"	"DL*M"	500	7110.312	28.7787262777967	1.28702376526026	2.52865341850647
"srv_098u"	"srv_110pre1"	"Adp"	500	6672	0	0	0
"srv_098za"	"null"	"L*M"	73	4523	0	0	0
"srv_098za"	"srv_097"	"∂L*M"	500	4459.77	42.5011740967141	1.90071028807612	3.73438136673582
"srv_098za"	"srv_097"	"DL*M+"	500	5194	98.3623418824562	4.39889765750493	8.64264351564684
"srv_098za"	"srv_097"	"DL*M"	500	5122.67	80.4207441658206	3.59652501511789	7.06619840262456
"srv_098za"	"srv_097"	"Adp"	500	4578	0	0	0
"srv_098za"	"srv_097c"	"∂L*M"	500	4497.012	21.2017661002932	0.948171804866126	1.86290101272632
"srv_098za"	"srv_097c"	"DL*M+"	500	4936.05	27.5220352599458	1.2308228344077	2.41823379785958
"srv_098za"	"srv_097c"	"DL*M"	500	4885.71	10.5084134628884	0.469950536773848	0.92332563191002
"srv_098za"	"srv_097c"	"Adp"	500	4578	0	0	0
"srv_098za"	"srv_097e"	"∂L*M"	500	4496.4	19.9614859628157	0.892704790895274	1.75392334014746
"srv_098za"	"srv_097e"	"DL*M+"	500	4936.38	27.5134436077768	1.23043860404192	2.41747888916703
"srv_098za"	"srv_097e"	"DL*M"	500	4885.836	10.5051330138784	0.469803830634188	0.923037394045592
"srv_098za"	"srv_097e"	"Adp"	500	4578	0	0	0
"srv_098za"	"srv_098f"	"∂L*M"	500	4498.984	20.6186809473355	0.922095444092439	1.81166802030426
"srv_098za"	"srv_098f"	"DL*M+"	500	4934.95	27.5220352599458	1.2308228344077	2.41823379785958
"srv_098za"	"srv_098f"	"DL*M"	500	4885.29	10.5084134628884	0.469950536773848	0.92332563191002
"srv_098za"	"srv_098f"	"Adp"	500	4578	0	0	0
"srv_098za"	"srv_098l"	"∂L*M"	500	4469.184	15.9464957106852	0.713148968240019	1.40114473805371
"srv_098za"	"srv_098l"	"DL*M+"	500	4667.256	11.2774476567751	0.504342791464898	0.990897105523859
"srv_098za"	"srv_098l"	"DL*M"	500	4641.768	5.06334384589903	0.226439620657709	0.444892577990304
"srv_098za"	"srv_098l"	"Adp"	500	4523	0	0	0
"srv_098za"	"srv_098m"	"∂L*M"	500	4471.816	10.5772349789347	0.47302832853773	0.929372659847858
"srv_098za"	"srv_098m"	"DL*M+"	500	4621	0	0	0
"srv_098za"	"srv_098m"	"DL*M"	500	4594	0	0	0
"srv_098za"	"srv_098m"	"Adp"	500	4523	0	0	0
"srv_098za"	"srv_098s"	"∂L*M"	500	4469.438	11.8385158239463	0.529434522701019	1.04019556735423
"srv_098za"	"srv_098s"	"DL*M+"	500	4619.922	7.19468156944917	0.321755941315064	0.632163354626617
"srv_098za"	"srv_098s"	"DL*M"	500	4593.516	3.23026519444657	0.144461851202682	0.283828444934399
"srv_098za"	"srv_098s"	"Adp"	500	4523	0	0	0
"srv_098za"	"srv_098u"	"∂L*M"	500	4460.472	38.1508609651836	1.70615837036588	3.35213949593749
"srv_098za"	"srv_098u"	"DL*M+"	500	4670	0	0	0
"srv_098za"	"srv_098u"	"DL*M"	500	4670	0	0	0
"srv_098za"	"srv_098u"	"Adp"	500	4523	0	0	0
